Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCX54,OUT013,1923.431208818547
DRE01,OUT013,3258.1581128633766
NCB07,OUT045,2761.987227807951
FDU50,OUT035,2033.9338167260485
FDG40,OUT035,1316.2221361171164
FDW10,OUT018,2376.214439395065
FDX51,OUT013,2933.9781577852295
NCP17,OUT045,1260.3111634354038
FDP21,OUT035,2941.8263878886983
FDL04,OUT045,1846.3690462766313
FDV23,OUT013,2081.1035539048553
FDF24,OUT046,1670.6805689396128
FDH56,OUT027,3268.6573541328194
FDB51,OUT049,1540.585060324686
FDI58,OUT027,3014.60278637023
FDR20,OUT013,1330.3526780783777
FDC51,OUT018,1898.4038864595814
FDB16,OUT027,2902.874227181209
FDE40,OUT049,1525.8210797043062
NCM17,OUT035,1336.696876974078
FDU56,OUT035,2831.1615769181226
FDS32,OUT019,640.553783761584
FDX02,OUT049,3222.841777324851
FDT39,OUT027,3695.9946232618527
FDE35,OUT017,1451.8977812802052
NCI42,OUT019,1336.8365678475848
DRL23,OUT046,1844.19261419621
FDA10,OUT046,1960.245583501817
FDA11,OUT013,1875.884387313412
NCM06,OUT046,2332.8273482851005
NCT05,OUT035,3547.6756241727385
NCQ02,OUT010,1022.6816453357571
NCY06,OUT049,2238.2195285626717
FDY56,OUT035,3312.2936206320182
FDL02,OUT035,2029.2478774176795
NCI06,OUT035,2769.5342908126313
FDQ14,OUT045,2349.5672839857084
FDQ12,OUT017,3283.023261379795
FDP36,OUT046,999.1135785241886
FDK21,OUT027,4654.9495970933785
FDO40,OUT045,2323.3211563433465
NCK54,OUT019,645.4407162711067
FDY09,OUT018,2452.281665567866
NCW30,OUT049,3580.9292797360436
NCC55,OUT027,2347.0841953864697
FDE58,OUT018,1659.0551133759986
FDR39,OUT013,2746.248616069634
FDU28,OUT049,2871.556492792616
FDH08,OUT017,3285.0458116313725
FDG35,OUT045,2556.674471933764
FDG22,OUT049,1342.4963733891627
FDC34,OUT035,2531.0159278907495
FDP15,OUT018,3148.656731541603
FDK34,OUT010,1579.3519960298238
FDU45,OUT035,2197.983025833325
FDQ04,OUT027,2418.00415886657
FDX22,OUT018,2858.4019026814294
FDB45,OUT017,1985.6513221531047
NCH43,OUT027,4271.512935553381
DRE60,OUT046,2989.483748783471
FDD17,OUT027,4478.594311906247
NCM54,OUT017,2162.9493895570104
NCH55,OUT013,2162.690531159459
NCT06,OUT017,2530.264477002099
FDA48,OUT027,4270.238866571062
FDY58,OUT027,4433.2285708693
FDO25,OUT045,2922.3100984357543
FDN50,OUT045,1769.7402336140467
FDH35,OUT035,2591.269088463504
FDK09,OUT045,3139.22736862807
FDO16,OUT013,1743.5385323369094
FDW11,OUT045,1440.6441459569123
FDU47,OUT027,3464.676664224467
NCQ42,OUT010,462.6187996154122
FDK55,OUT027,2985.0501756366884
FDN08,OUT049,2097.6139834728115
FDT57,OUT045,3259.0723762813577
FDJ12,OUT018,2803.948597661197
DRL59,OUT017,1391.9099625877816
NCN53,OUT046,1140.1354838964694
FDO51,OUT010,419.02311832351506
FDK56,OUT017,2699.353201718752
FDY12,OUT035,1410.4374136600213
FDU15,OUT035,1296.7313688170573
FDQ19,OUT046,3296.9808516883368
DRF15,OUT045,2317.930502052383
DRE25,OUT019,29.630648623903426
FDK57,OUT018,1748.9681362481786
FDD33,OUT010,1338.14376981131
FDR34,OUT027,4466.241598018894
FDU04,OUT045,1952.006750299239
FDE35,OUT019,292.8268922210427
NCD31,OUT035,2600.9959282702575
FDJ56,OUT035,1899.1884139871531
NCU53,OUT046,2402.698417584601
FDD39,OUT035,3153.455363713258
NCU17,OUT019,66.89719825940506
FDJ20,OUT046,2095.7081791250894
NCW41,OUT018,2183.548187426836
FDL52,OUT035,1343.8597546817823
FDS39,OUT035,2404.018779975854
DRJ47,OUT045,2553.9553444300204
FDP13,OUT010,406.8045480958167
DRK39,OUT010,219.6428735223053
FDF28,OUT010,563.6730405300779
FDB09,OUT045,2108.1145597404256
FDM51,OUT046,1819.507860171762
DRM49,OUT018,909.15261722058
DRF23,OUT013,2552.2872888694565
DRH01,OUT035,2643.4057976248105
FDH12,OUT027,3154.5969403414483
FDA28,OUT019,455.8331643404821
FDW37,OUT018,1427.8212154886285
FDF02,OUT046,1834.9671251383902
DRL37,OUT046,1125.1784457904873
NCF43,OUT046,2102.192316532797
FDH08,OUT010,1596.791535373538
FDR34,OUT019,1596.0514130352155
NCK19,OUT049,2894.897813617013
NCD55,OUT018,1042.728984180892
FDT27,OUT049,3398.6677865326023
FDQ57,OUT045,2206.1384776037426
FDA47,OUT035,2566.975010462378
DRG15,OUT027,2523.7827631775617
FDE05,OUT018,2120.4550152050692
FDN46,OUT046,1755.5819769828486
FDX27,OUT027,2960.8640409026348
FDT51,OUT045,2000.996965266415
FDU33,OUT013,1352.2177027740393
FDJ16,OUT027,2590.3331967152617
FDD20,OUT019,264.81191698478483
FDT36,OUT049,1148.7131175345557
DRF15,OUT027,3560.933750069911
FDN52,OUT010,42.4351611985785
FDC22,OUT027,3993.221058344483
FDX15,OUT045,2361.1064814590763
FDT13,OUT013,2791.9441523825208
FDU04,OUT017,2058.2755717294804
FDU31,OUT019,1483.9874895531655
FDW59,OUT027,2909.189627654542
NCO29,OUT046,2469.107317526378
FDL15,OUT035,2539.588363434059
FDI41,OUT049,2456.978023114858
FDQ48,OUT049,1969.591670747146
DRI39,OUT013,1372.8931330228324
FDI08,OUT013,3475.0081334114598
FDC21,OUT049,2134.511569139777
FDF58,OUT035,1556.9449541515396
FDS08,OUT010,1041.9106692545079
FDE47,OUT045,2062.1636890572554
NCP18,OUT019,717.4603167710378
NCR41,OUT013,1838.5981917763147
FDA27,OUT013,3516.9888744686264
FDA43,OUT035,2956.211850969239
FDA49,OUT045,1699.4945601232466
NCE55,OUT018,2365.0873855639416
DRM49,OUT027,2340.8557736103794
FDF22,OUT027,4275.1917403151965
FDQ15,OUT018,1394.1663152238611
NCS54,OUT017,2687.130269239806
NCY05,OUT013,1224.3220410878162
FDR45,OUT046,3223.9863382162043
FDK57,OUT049,2083.6253807861076
FDF41,OUT010,1710.550586636978
FDV21,OUT046,1983.833118183852
FDD51,OUT046,1118.870702599099
FDF33,OUT046,1880.4502191795334
FDA38,OUT046,3281.8027089899565
FDR56,OUT045,2817.2726101895246
NCN41,OUT017,2141.158911440988
FDC60,OUT027,2970.9338950327037
FDB47,OUT045,2918.5901297707082
DRH01,OUT013,2619.45332652894
FDW08,OUT046,1722.084973872882
FDF38,OUT027,2461.3218744708656
FDY32,OUT017,2553.3796765972606
FDG34,OUT049,2057.7148287119867
FDG47,OUT019,1877.448739028336
NCF18,OUT035,2872.841838222188
FDL39,OUT019,1091.4252322793043
NCH55,OUT035,2200.1078279957314
DRJ35,OUT049,1475.5954200240012
FDS44,OUT035,3340.4423541398755
DRE01,OUT018,2993.388732855039
FDY39,OUT013,2803.732740017914
FDY32,OUT018,2273.9194356195158
FDR33,OUT027,3224.370121632805
NCP50,OUT049,1713.9941796701855
FDZ47,OUT018,1566.2422027778036
FDU57,OUT049,2542.358987422419
FDY44,OUT013,2908.6143839959404
DRH59,OUT018,1272.1997773907706
FDB03,OUT027,4535.508319542539
FDY46,OUT045,2689.9737353261808
FDM39,OUT045,2632.988879700842
FDY36,OUT035,1751.8880043784702
NCM55,OUT035,2800.2587375226576
FDJ50,OUT010,262.9357013242834
DRL60,OUT013,2415.0928828557808
NCJ54,OUT049,3248.1823713675585
FDX59,OUT017,1235.6872383707337
FDI07,OUT013,2949.900408721569
DRF51,OUT010,569.660885896121
FDM14,OUT017,2012.9208889101524
FDP21,OUT045,2792.2468225395
FDE40,OUT035,1551.3898675743367
FDE05,OUT035,2446.3151445203353
FDM13,OUT027,3405.3379598881706
FDC34,OUT027,3641.1693417117417
NCI55,OUT018,1851.688231273201
NCE43,OUT018,2330.8888384576744
FDW58,OUT018,1713.2799596841148
FDG60,OUT045,3210.000915131737
FDV31,OUT017,2633.5203028264114
FDR47,OUT013,2832.863521811445
FDM60,OUT019,499.79164089111123
NCF06,OUT018,3272.4169918218695
NCN26,OUT027,3199.1874127503
FDQ59,OUT049,1753.6879804772148
FDF09,OUT046,1174.756496596624
NCS06,OUT017,3574.9032817722778
FDT44,OUT046,1947.5823651860242
FDI19,OUT017,3366.6495582630314
FDT22,OUT017,1477.43374235783
NCF54,OUT027,3807.114356270682
DRG25,OUT045,2629.8156841445857
FDB59,OUT017,2905.2457455328936
FDQ37,OUT017,2913.370769990463
FDP56,OUT035,1430.173409257475
FDW44,OUT035,2749.3599943821882
FDJ26,OUT010,1380.4025167650138
FDU43,OUT018,3068.8837601497225
FDW33,OUT045,1838.3818844117675
NCX53,OUT027,3468.237956250628
FDN56,OUT010,703.0478920063262
DRF15,OUT049,2451.459872926063
FDO33,OUT017,2022.987520652558
FDZ39,OUT010,311.56568175643713
NCJ19,OUT017,1351.353746279024
FDU01,OUT035,2873.46460642389
FDT12,OUT035,3234.298715493352
NCM18,OUT018,1236.4241656324343
FDP19,OUT017,2048.75548996366
NCR42,OUT049,1232.2614266501537
FDN10,OUT046,1966.8597073073868
FDG44,OUT017,1319.7577263550743
FDQ10,OUT046,2569.3205666229314
DRH13,OUT049,1979.894682603829
FDT52,OUT013,3450.734653046369
FDM56,OUT045,1907.0695117163577
NCO43,OUT010,104.72542990702811
NCV29,OUT035,2715.3873865995433
NCF06,OUT013,3549.2325296972413
FDO50,OUT035,1763.7633889829237
FDT59,OUT013,3262.9173186626294
FDX40,OUT027,2384.3683099975533
FDE50,OUT017,2876.97645083051
FDX51,OUT017,2971.855545768959
NCD30,OUT018,1577.5611869839856
FDK15,OUT013,1917.2785112322076
FDL12,OUT045,1437.504609012758
FDK46,OUT017,3522.7528177900112
DRH49,OUT010,122.13325795198875
FDQ57,OUT046,2206.5257336236405
FDY59,OUT017,1813.3953221819854
FDO09,OUT018,3277.524830060603
NCG30,OUT035,2184.5961475453464
FDM09,OUT017,2671.8830273030344
NCN17,OUT027,2957.1982882144107
NCS42,OUT013,1766.6559714640086
FDD02,OUT019,162.65722206165867
FDE34,OUT013,2688.239099051423
FDU38,OUT045,2780.3794364244627
FDB33,OUT046,2464.10338389859
NCJ29,OUT017,1728.6752352866686
FDZ27,OUT035,1357.5536378594466
FDI40,OUT013,1908.239091659792
FDG22,OUT013,1316.0165445083746
FDT51,OUT017,2111.8550346864154
FDF20,OUT018,2708.5449343356713
FDV50,OUT035,2074.493007320505
FDT02,OUT049,1226.9027692388515
DRC49,OUT017,2318.3537310015045
FDF26,OUT049,2536.2578093912052
FDV52,OUT035,2129.3367523291663
FDX59,OUT049,1294.7448206776116
FDV25,OUT035,3183.579480885405
FDW23,OUT027,2422.9326964782385
FDE53,OUT018,1769.9959274288874
FDA19,OUT017,2179.9390066180413
FDH22,OUT046,2005.9925223965936
NCO41,OUT013,1874.7776437163734
FDX12,OUT017,3328.3152625689954
FDF17,OUT013,2918.2210290664325
FDS11,OUT045,3110.5767096307736
FDR51,OUT035,2347.6533153755067
FDT49,OUT010,97.71055553748943
FDC56,OUT013,2082.788702875026
FDR13,OUT027,3313.7225641669233
FDQ60,OUT035,2179.154881334381
FDN38,OUT049,3538.1530701844345
NCL29,OUT013,2447.878251279957
FDO13,OUT027,3733.6492042088153
FDE26,OUT018,2110.5327239070193
FDA31,OUT010,902.2506572251046
FDX14,OUT035,1702.7193612419114
FDA34,OUT045,2568.973518480858
FDF26,OUT013,2494.2680775281688
FDE38,OUT045,2505.6544868327674
DRI11,OUT046,1927.6815564071906
FDQ60,OUT027,3269.491688845764
FDL21,OUT027,2510.8209723967193
DRC12,OUT027,3950.9792781984384
FDC47,OUT046,3131.78208242631
FDE57,OUT045,2203.457419728601
FDT14,OUT045,2041.9779986551064
NCZ53,OUT046,2721.843404342384
FDE28,OUT018,2932.0236238604466
FDR19,OUT035,2426.499005241989
NCF54,OUT019,962.2910168023135
FDZ08,OUT046,1537.9825087577742
NCJ05,OUT018,2159.6435286523974
FDF59,OUT046,2073.0944317424774
NCO05,OUT035,1935.993662315189
FDW24,OUT018,1158.513884574042
NCX42,OUT018,2327.471429332801
NCA53,OUT035,1374.4312207896062
FDI45,OUT019,997.1831937292039
FDG46,OUT046,2014.1212553712353
FDM20,OUT010,1599.3933744059132
FDW11,OUT010,190.91147680888162
FDX08,OUT035,2825.9303014239076
NCK17,OUT035,1279.0088555518093
FDK32,OUT018,2180.2003117695776
NCA42,OUT035,2448.6332416321734
DRI01,OUT035,2537.5455910523333
NCL55,OUT049,3494.5216500174492
DRE25,OUT018,1532.131811984034
FDD14,OUT017,2756.3028577297428
FDB10,OUT046,3158.6339382347787
DRN11,OUT035,2281.631309633749
FDP38,OUT018,1178.4976572426565
NCA30,OUT017,2724.0618497303412
FDT15,OUT017,2860.976628920962
NCP55,OUT018,1104.9554367146893
FDF12,OUT035,2418.1268633671434
FDM21,OUT018,3274.295431111372
FDX56,OUT035,3044.097000931988
FDF10,OUT017,2278.8258620608676
FDT32,OUT045,2798.0049783237073
FDM51,OUT018,1671.092804153121
NCR50,OUT018,2180.4046960544656
FDI19,OUT049,3392.795114599311
FDX21,OUT017,2006.4421234435242
FDR31,OUT035,2489.3014108226043
FDY02,OUT013,3580.4461812160234
NCA29,OUT045,2492.258761335418
NCX17,OUT046,3090.3482646969696
FDM12,OUT045,2801.1340430342484
FDI53,OUT027,3642.1699034621847
NCU30,OUT049,2571.9362253368226
FDC56,OUT027,3254.0343349271766
FDK27,OUT018,1917.0895481075972
NCK18,OUT017,2539.1328932837505
FDB52,OUT019,1841.2578496399358
DRG25,OUT027,3916.3596546207837
FDZ13,OUT049,1398.6190007191058
FDB57,OUT019,1535.5271557131282
FDR40,OUT046,1645.0493288629802
NCO14,OUT019,363.980628903028
NCN19,OUT045,2698.1670556493323
FDQ28,OUT019,755.1695120392673
FDO13,OUT018,2319.791922127789
FDK48,OUT013,1652.1583413871208
FDU07,OUT018,2195.6225549468645
FDW20,OUT046,2047.9980599415198
FDV12,OUT010,198.03046816681103
FDH24,OUT013,2541.613611411877
FDV59,OUT049,3122.2781466407805
FDK57,OUT045,1920.03641995606
FDL16,OUT027,2476.5091049228595
NCQ17,OUT046,2310.022021083543
FDJ15,OUT018,2585.900738587001
FDX24,OUT049,1885.9612692827614
FDT47,OUT046,1788.3899773333735
FDT10,OUT049,1593.1161511379178
FDZ37,OUT018,1479.1168136971078
FDW43,OUT027,4474.454375505558
DRN36,OUT017,1777.2552957552336
FDJ14,OUT045,1559.946084586683
FDA32,OUT013,3127.912793098564
FDJ38,OUT019,1078.3558850636764
FDQ57,OUT017,2387.5333928847367
NCQ41,OUT019,1434.7370242505647
FDG56,OUT049,1576.0974929441363
DRC13,OUT027,3212.076876398894
FDV55,OUT035,2399.1020370747806
FDQ49,OUT045,2423.2883275526706
FDE29,OUT010,287.4062600335833
FDR03,OUT013,3035.619936746348
FDD45,OUT049,1830.0223531871734
FDN38,OUT010,1787.844392589614
FDT56,OUT046,1409.961952051132
FDT48,OUT045,2668.3520409592334
FDU03,OUT049,2773.492402510704
FDC56,OUT010,335.3278541780695
NCO43,OUT027,2985.0487129252556
FDQ27,OUT017,1927.6251923302448
FDR03,OUT046,2877.266084312219
DRH23,OUT010,451.72255515252004
FDG22,OUT045,1220.3569703407522
NCJ42,OUT013,1952.247486058656
FDR24,OUT046,1753.2326777262213
FDW60,OUT035,2768.0144636137693
FDJ08,OUT013,2817.243553274013
DRL59,OUT018,1123.7789462090054
FDG60,OUT010,1576.3712170861204
FDW27,OUT017,2451.0934123227034
FDX14,OUT018,1409.0652637098594
FDC20,OUT013,1458.2418413183314
NCS29,OUT018,3327.201547587738
FDJ56,OUT046,1752.8222655247714
FDB20,OUT019,17.391532667661977
FDL28,OUT027,4339.797279142736
FDW01,OUT018,2172.1750937311836
FDL03,OUT046,2830.2260450086696
FDX22,OUT049,3164.7628764338624
FDJ21,OUT035,2440.9282707729
FDR31,OUT045,2361.428779147233
FDG21,OUT035,2442.387095449525
FDS22,OUT027,2503.456370748852
FDK08,OUT035,1941.2098890460604
FDE17,OUT018,2185.4284916744973
NCN30,OUT017,1867.1518797091924
FDT50,OUT046,1774.1340267960843
NCX42,OUT049,2614.199362628308
FDJ12,OUT035,3119.271171559217
NCA18,OUT027,3219.338137450302
FDP23,OUT019,1383.878273122428
FDX12,OUT013,3398.790164712108
FDN40,OUT018,2082.662850583731
FDV48,OUT035,1720.4128102385264
NCY54,OUT013,2556.206097146326
FDL16,OUT010,415.27105710788123
FDR45,OUT018,3066.2298914943003
FDJ52,OUT046,2430.073424258352
DRG01,OUT017,1589.0887328719855
FDP52,OUT013,3197.8138393382
FDU58,OUT017,2810.875430056114
FDL02,OUT045,1887.8112419895817
FDG28,OUT013,3350.8753082961643
FDA19,OUT035,2210.917781364427
FDW46,OUT027,2756.416114020144
NCD43,OUT049,1969.265727411177
DRG39,OUT013,1331.5602062773132
NCF55,OUT049,1246.8614566809592
FDJ07,OUT046,1969.682222699963
FDE08,OUT046,2369.3599788075803
FDP56,OUT019,332.7910439534521
FDT45,OUT045,1283.5310082230662
FDF17,OUT018,2639.294613903583
FDX44,OUT046,1693.789351455568
FDM28,OUT027,3932.8932714614552
FDI36,OUT049,2960.4640699856755
FDS07,OUT045,1853.2465253050618
FDD36,OUT045,2014.2855449253734
FDW11,OUT046,1408.7624035074598
FDN40,OUT049,2413.2080920450953
NCQ18,OUT049,1870.9367821469255
NCQ54,OUT017,2554.5689377862464
NCS42,OUT045,1684.4091681803282
DRH39,OUT010,298.07065746233116
FDC09,OUT027,3167.087698296187
FDT08,OUT010,732.5960135257035
FDC08,OUT035,3245.4181166488665
FDT20,OUT017,1277.0974744061007
FDS35,OUT035,1530.351840780321
FDX58,OUT018,2510.386749436958
FDW58,OUT046,1876.0588262601818
DRD27,OUT046,1740.2246481620662
FDH32,OUT019,177.5716330080977
FDS26,OUT035,3637.652172905041
FDQ31,OUT046,1694.0377778255938
FDP11,OUT018,2910.1177105522956
FDD58,OUT017,1933.2051833411301
FDM33,OUT045,2979.87628120205
FDZ16,OUT049,2925.5774738724112
NCS29,OUT010,1897.3277485385217
NCM18,OUT019,250.93461544659021
FDP11,OUT049,3221.7135383739965
NCC42,OUT017,2322.8515201320824
DRM23,OUT046,2422.8656264263705
NCN55,OUT027,4435.737674803055
FDK46,OUT013,3500.8044582239204
FDR01,OUT046,2867.891849432806
NCA05,OUT045,2278.8103401791072
NCP43,OUT017,2715.5236197641125
FDR12,OUT010,1023.7576597995878
FDQ01,OUT013,3484.260036701521
FDM13,OUT046,2128.379490701323
FDQ19,OUT017,3404.215183938353
FDK56,OUT019,834.4477055876947
NCX06,OUT010,1102.5130699305985
FDO56,OUT027,3330.758759122371
FDU45,OUT045,2014.2391017885186
FDI16,OUT019,348.8087064660126
FDL32,OUT046,1939.4005794506536
FDA07,OUT046,2123.491454818314
FDA14,OUT045,2255.0575341039116
FDV46,OUT027,3470.816182836273
NCO07,OUT035,3123.2144748482656
NCP41,OUT046,1889.3181606258756
FDY60,OUT018,2025.0017823168432
FDN38,OUT017,3517.4025773738135
FDO15,OUT046,1639.6330416696746
FDT60,OUT013,2156.068253718141
FDA55,OUT035,3291.659225026365
FDE02,OUT010,64.5330931911626
DRJ39,OUT049,3175.3717854590163
FDV34,OUT035,1756.232790602559
FDS20,OUT027,3914.172841957027
FDF02,OUT027,3086.1354317207324
FDW40,OUT017,2365.258224865112
NCB43,OUT046,2615.8676820276755
FDR58,OUT017,1779.7599716267428
DRJ59,OUT035,1255.8812755155977
NCD30,OUT017,1849.7475437854346
FDE14,OUT017,1914.0840539024894
FDC28,OUT018,1632.3962667424507
FDU16,OUT018,1432.5906684879067
NCD19,OUT035,1309.2208193699767
FDU21,OUT046,1196.1543291324517
FDV59,OUT027,4245.478364458895
FDU03,OUT045,2653.8457217133528
FDC33,OUT010,1513.7660726501224
NCR42,OUT035,1250.4771686697127
DRH59,OUT035,1599.152059400741
NCM31,OUT035,2322.807532141826
FDS50,OUT035,3203.14292952031
FDP39,OUT046,1338.7415741864497
FDQ55,OUT013,2110.6790944602226
FDV36,OUT019,441.5877872480286
FDI05,OUT027,2830.9477419486184
FDS45,OUT027,3214.356023588233
FDA39,OUT045,1096.4137664062775
FDC37,OUT010,349.01853671051856
FDJ60,OUT027,3797.046241541744
DRQ35,OUT046,1998.1421310387384
NCJ06,OUT046,2028.7742294245293
NCY42,OUT018,2100.143887880582
DRM37,OUT049,2852.26010846075
FDR14,OUT045,1277.242833297782
FDE51,OUT049,1422.603542673005
FDT33,OUT017,2555.7749890233745
FDR08,OUT013,2012.1435582225167
FDE36,OUT010,870.5299352612896
FDL22,OUT019,103.46867215903364
FDR44,OUT013,2156.024592767112
FDI56,OUT019,73.25768380783097
FDE47,OUT010,491.31081600351183
FDV27,OUT010,194.40877452582208
FDV10,OUT049,1327.0749628924918
FDC40,OUT045,1589.5495665057886
NCX41,OUT013,3007.9529967401986
NCQ38,OUT027,3121.170094893826
FDV12,OUT027,3101.072694023671
FDE52,OUT017,1747.8289200951242
FDG20,OUT027,3869.849411377933
FDV16,OUT027,2364.854741190976
FDI32,OUT017,1952.9367717248508
FDJ32,OUT049,1536.7984397376472
FDN39,OUT018,2222.2340487406927
FDY34,OUT017,2674.741085119704
FDC14,OUT035,1385.7067250798386
FDA55,OUT017,3251.6572228179166
FDZ50,OUT010,1040.7900173537978
DRG13,OUT049,2598.5025941237463
FDP01,OUT013,2497.810929671184
NCG54,OUT017,2595.5820116027007
FDM13,OUT045,2135.4074714436574
NCO18,OUT027,3896.8603702928744
NCW41,OUT013,2437.828118393454
FDM52,OUT027,3558.606804631025
NCF55,OUT035,1240.2546657132334
FDT09,OUT046,2184.2935595512745
NCM19,OUT035,1960.4284815596882
FDW12,OUT018,2148.046896582304
FDP15,OUT019,1607.7628079024805
FDK36,OUT045,1250.3746099461696
FDZ25,OUT035,2671.6280741971727
NCW06,OUT049,2856.588031684201
FDW60,OUT046,2642.357047300092
DRC49,OUT013,2315.789019336453
NCT17,OUT035,2833.57315089065
NCN06,OUT018,2252.224277042129
FDC45,OUT013,2562.767576596622
DRJ47,OUT019,915.8846725054116
NCF06,OUT045,3433.931093668811
FDE21,OUT010,385.2102291189901
DRG27,OUT013,1166.0984349668468
FDW40,OUT049,2392.397874692587
NCO53,OUT046,2507.0163382025135
FDE23,OUT049,1322.947259567075
FDQ16,OUT046,1920.0586808613564
FDS26,OUT045,3455.8622854263886
FDZ13,OUT010,472.0139455436515
FDS14,OUT049,2502.5129461757233
FDC10,OUT045,2055.881191474128
FDY16,OUT049,2840.0922461699256
FDJ20,OUT035,2272.075571958736
FDV43,OUT035,1365.412174414285
FDZ32,OUT027,3131.6171830104786
FDR23,OUT046,2565.46111906911
FDN24,OUT035,1450.4335149175733
FDE34,OUT027,3858.6049810792942
FDU31,OUT013,3206.0283214977117
FDW33,OUT018,1702.6578219309504
FDU26,OUT046,2061.55205212322
FDE20,OUT027,3823.9911872345347
NCW05,OUT035,1951.6433140217785
FDB22,OUT018,2128.193715235856
FDO56,OUT046,2042.579272465189
FDA19,OUT027,3331.373650942605
DRI39,OUT045,1278.1767721435122
FDH52,OUT018,1263.3042570080756
FDZ50,OUT035,2830.7332122971407
NCN42,OUT035,2402.497413367133
FDB53,OUT013,2327.424052284684
DRG11,OUT017,1889.0013054912508
DRK11,OUT027,3496.8709940393865
FDQ60,OUT017,2154.5185399669226
FDT36,OUT017,1108.7892802162855
DRG25,OUT018,2464.1001170273958
DRJ23,OUT046,2656.6466567982816
FDG05,OUT035,2488.7587077414446
NCK06,OUT018,1856.2372762853252
FDU52,OUT017,2434.0887312914924
FDW07,OUT018,1521.0461884800575
NCM17,OUT045,1196.325788893308
FDA22,OUT045,2456.236951275225
NCA41,OUT018,2578.494134444406
FDF38,OUT035,1377.2364299576086
FDH52,OUT046,1445.7911993151197
FDY58,OUT019,1541.6454484589901
FDZ16,OUT045,2771.3181085665437
NCM18,OUT017,1501.433206355629
FDA22,OUT018,2275.92932868165
NCJ43,OUT035,2683.4533603618484
FDI34,OUT027,4446.407872079748
FDG56,OUT046,1436.5804494114454
FDS34,OUT046,1973.1203508988688
DRC01,OUT035,1439.0120240423207
FDQ04,OUT035,1303.8477650375362
FDK04,OUT035,1479.2339001033918
FDT51,OUT049,2148.9925332727
FDV26,OUT017,2902.972644612333
FDS04,OUT049,2328.550168628414
FDW43,OUT018,3039.041580866535
FDQ28,OUT010,768.6285808644295
NCK06,OUT017,2124.3734451642085
FDS23,OUT018,1915.9666499810264
FDZ36,OUT019,1083.4219680890897
FDE56,OUT018,1247.7686021721804
FDW10,OUT027,3818.8488104252615
NCN14,OUT045,2639.6735072691004
NCQ18,OUT045,1723.9342400464332
FDW08,OUT017,1920.204019314423
FDU43,OUT035,3372.013717726834
FDR33,OUT010,347.1645561731191
FDM24,OUT010,653.490037641675
NCZ05,OUT046,1809.2290328873214
NCV41,OUT035,2106.4826902244276
FDV11,OUT018,2384.0981730648964
NCY05,OUT035,1283.4769786856323
FDV44,OUT018,2576.4968477811426
FDW32,OUT049,1845.6544702494389
NCU18,OUT027,3512.7290085116024
NCC43,OUT035,3445.6754841619686
FDW19,OUT013,2091.169322333201
FDN31,OUT035,2903.037191540324
FDI48,OUT045,1290.283194350901
FDS24,OUT017,1856.2393586257253
FDF46,OUT049,2068.4559732133434
DRG23,OUT017,2332.3522391793176
FDG14,OUT018,2181.137885201764
NCY30,OUT049,2778.234588960963
FDO28,OUT018,1838.2752640470057
DRD24,OUT035,2384.070117385334
FDI33,OUT049,1846.8701487888202
FDN32,OUT046,2679.0308038754592
FDR16,OUT045,2938.7123784986147
FDF26,OUT046,2401.895520898329
NCN29,OUT018,989.6751072300152
FDE20,OUT045,2550.9495434222044
FDA46,OUT046,2740.0122716762553
FDU28,OUT045,2730.767631007854
FDQ48,OUT045,1758.7608504496259
FDV36,OUT013,2190.2905356429414
FDR14,OUT018,1124.93007916965
FDP23,OUT017,3120.8317237940005
FDP56,OUT013,1409.3086494683994
FDK48,OUT010,214.62472266696386
FDR48,OUT046,2259.104207007504
NCY29,OUT049,1503.5997183274358
FDM22,OUT018,1197.200967332639
DRJ01,OUT013,2466.0285569452603
FDZ43,OUT045,3307.1003773062616
FDV03,OUT035,2531.527085930391
FDX11,OUT027,3899.7122643636153
NCA41,OUT027,3997.6979647701755
FDE38,OUT017,2618.442724425714
FDI27,OUT018,1074.0454524711356
FDN32,OUT013,2752.799063526244
NCN43,OUT017,2120.3682676049675
FDB47,OUT027,4175.095700738077
FDV03,OUT017,2496.677465187093
NCN30,OUT045,1784.336965353767
NCV54,OUT010,376.31934316233253
FDV07,OUT013,1845.6162457812904
FDP07,OUT049,2881.8013899498083
FDK48,OUT018,1273.6100563695218
FDM15,OUT019,664.1137328152571
FDY19,OUT027,3271.103822159332
FDK46,OUT046,3418.7399962023246
FDY11,OUT045,1473.176899511369
FDH09,OUT046,1288.1100665158933
FDO08,OUT027,3773.911298207873
FDU14,OUT013,3436.1333371574747
FDD22,OUT027,3185.524950436406
FDM27,OUT017,2449.1971506760365
FDL02,OUT027,3157.864866973616
NCA17,OUT035,2407.2220907953447
FDE38,OUT019,859.9494590170967
NCG07,OUT049,2853.712474137316
DRC27,OUT013,3400.1611520740203
FDA27,OUT035,3580.2613634791796
FDW40,OUT045,2245.396687525641
DRI11,OUT013,2043.8323261260668
FDN50,OUT046,1768.9688915404715
FDR12,OUT046,2620.694194113788
FDT34,OUT027,3047.2436040953444
FDW11,OUT035,1568.5702612266512
NCO30,OUT027,3921.3938621047987
FDZ34,OUT017,2786.142103856386
FDU45,OUT017,2125.0509723143123
NCD42,OUT035,1263.0251908398054
FDX25,OUT045,2457.9274049173882
